time,open,high,low,close,volume,value,foreign_buy_vol,foreign_sell_vol,foreign_buy_val,foreign_sell_val,foreign_room,foreign_ownership_pct,foreign_buy_value_bn,foreign_sell_value_bn
2019-07-22,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-07-23,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-07-24,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-07-25,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-07-26,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-07-29,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-07-30,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-07-31,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-01,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-02,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-05,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-06,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-07,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-08,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-09,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-12,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-13,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-14,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-15,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-16,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-19,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-20,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-21,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-22,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-23,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-26,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-27,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-28,3.927,3.927,3.927,3.927,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-29,2.404,2.404,2.404,2.404,4100,9856.4,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-08-30,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-03,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-04,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-05,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-06,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-09,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-10,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-11,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-12,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-13,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-16,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-17,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-18,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-19,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-20,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-23,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-24,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-25,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-26,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-27,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-09-30,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-01,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-02,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-03,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-04,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-07,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-08,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-09,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-10,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-11,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-14,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-15,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-16,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-17,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-18,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-21,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-22,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-23,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-24,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-25,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-28,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-29,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-30,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-10-31,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-11-01,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-11-04,2.404,2.404,2.404,2.404,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-11-05,2.564,2.564,2.564,2.564,3000,7692.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-11-06,2.564,2.564,2.564,2.564,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-11-07,2.564,2.564,2.564,2.564,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-11-08,2.564,2.564,2.564,2.564,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-11-11,2.564,2.564,2.564,2.564,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-11-12,2.564,2.564,2.564,2.564,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-11-13,2.564,2.564,2.564,2.564,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-11-14,2.564,2.564,2.564,2.564,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-11-15,2.564,2.564,2.564,2.564,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-11-18,2.564,2.564,2.564,2.564,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-11-19,2.564,2.564,2.564,2.564,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
2019-11-20,2.564,2.564,2.564,2.564,0,0.0,0.0,0.0,0.0,0.0,,0.48,0.0,0.0
