time,open,high,low,close,volume,value,foreign_buy_vol,foreign_sell_vol,foreign_buy_val,foreign_sell_val,foreign_room
2018-10-23,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-10-24,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-10-25,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-10-26,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-10-29,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-10-30,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-10-31,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-01,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-02,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-05,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-06,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-07,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-08,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-09,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-12,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-13,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-14,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-15,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-16,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-19,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-20,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-21,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-22,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-23,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-26,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-27,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-28,14.56,14.56,14.56,14.56,0,0.0,,,,,
2018-11-29,17.989,17.989,17.989,17.989,1000,17989.0,,,,,
2018-11-30,17.989,17.989,17.989,17.989,0,0.0,,,,,
2018-12-03,17.989,17.989,17.989,17.989,100,1798.9,,,,,
2018-12-04,15.741,15.741,15.741,15.741,2000,31482.0,,,,,
2018-12-05,15.741,15.741,15.741,15.741,0,0.0,,,,,
2018-12-06,15.741,15.741,15.741,15.741,0,0.0,,,,,
2018-12-07,15.741,15.741,15.741,15.741,0,0.0,,,,,
2018-12-10,15.741,15.741,15.741,15.741,0,0.0,,,,,
2018-12-11,15.741,15.741,15.741,15.741,0,0.0,,,,,
2018-12-12,15.741,15.741,15.741,15.741,0,0.0,,,,,
2018-12-13,15.741,15.741,15.741,15.741,0,0.0,,,,,
2018-12-14,15.741,15.741,15.741,15.741,0,0.0,,,,,
2018-12-17,15.741,15.741,15.741,15.741,0,0.0,,,,,
2018-12-18,15.741,15.741,15.741,15.741,0,0.0,,,,,
2018-12-19,15.741,15.741,15.741,15.741,0,0.0,,,,,
2018-12-20,15.741,15.741,15.741,15.741,0,0.0,,,,,
2018-12-21,16.978,16.978,16.978,16.978,100,1697.8000000000002,,,,,
2018-12-24,16.978,16.978,16.978,16.978,0,0.0,,,,,
2018-12-25,16.978,16.978,16.978,16.978,0,0.0,,,,,
2018-12-26,16.978,16.978,16.978,16.978,0,0.0,,,,,
2018-12-27,16.978,16.978,16.978,16.978,0,0.0,,,,,
2018-12-28,16.978,16.978,16.978,16.978,0,0.0,,,,,
